,Unnamed: 0,lat,long,labels
84,84,12.816608321642835,77.56000381548688,84
85,85,12.845605657852564,77.73935983792411,85
86,86,13.099857789739444,77.69717738174901,86
87,87,13.142927365955089,77.71185550184961,87
88,88,12.788783739391045,77.46931303407366,88
89,89,12.874798917585794,77.78464180551464,89
90,90,13.108595897055324,77.38544526930644,90
91,91,13.02117043689211,77.83309425531499,91
92,92,12.86275770747426,77.43359179593881,92
93,93,13.127971554277988,77.69398113715478,93
94,94,13.004177646221292,77.68291871472627,94
95,95,12.934724878848964,77.63046457562733,95
96,96,12.830793950382473,77.4182656271885,96
97,97,12.900220335484605,77.8152872307252,97
98,98,13.080574432676169,77.52926759553706,98
99,99,12.757630926713984,77.63419049252491,99
100,100,12.8683778054659,77.76662303863077,100
101,101,13.088449874979007,77.68341694265325,101
102,102,13.033824364168064,77.6533961849784,102
103,103,12.775275176969064,77.8102683481731,103
104,104,12.905255823651533,77.53610554797335,66
105,105,13.050151198061064,77.7717265725186,104
106,106,12.936363263058732,77.54151455679991,105
107,107,12.907358365341347,77.41691503621747,106
108,108,12.752672495599155,77.69588601523625,107
109,109,12.983587907051849,77.6460163303342,108
110,110,12.749613207401755,77.54991925370575,109
111,111,12.915538734531697,77.76535318820497,110
112,112,12.997387527996388,77.39551077511227,111
113,113,12.945925596679098,77.47233596501398,112
114,114,13.033922822496198,77.80397330513483,113
115,115,12.79414796869596,77.79748210198781,114
116,116,13.104761975528008,77.66950355780159,115
117,117,12.851144778503258,77.50012673872841,37
118,118,13.073128210191223,77.44014648862823,116
119,119,12.914334793169957,77.49061644711313,117
120,120,12.797909888420527,77.7412151305549,118
121,121,12.829149836743774,77.49820967130051,119
122,122,13.164123120294486,77.41422220891323,120
123,123,12.81355763470572,77.50255214723002,121
124,124,12.984242062639472,77.55045101174504,122
125,125,12.828744403924313,77.57434477403694,123
126,126,13.029414331570273,77.61851320374878,124
127,127,13.13012648900826,77.42558174864561,125
128,128,12.801508144006743,77.44066664762977,126
129,129,12.739793605825868,77.69779034533177,127
130,130,12.94630887995389,77.79540252887105,128
131,131,12.85788817655077,77.73913230401598,129
132,132,13.110730612341024,77.60780147417087,130
133,133,12.855721239057909,77.44733721364015,131
134,134,12.824521071740136,77.70965844068293,132
135,135,13.116890610058114,77.43572916948666,133
136,136,12.822921431507485,77.68873451933403,134
137,137,13.011051670733654,77.67114372638035,135
138,138,12.807760754851046,77.39966198560013,136
139,139,12.82464111658676,77.73340436808009,137
140,140,12.971086274888115,77.56384189404432,138
141,141,13.013285247070536,77.63317483980569,4
142,142,12.934759087818112,77.41212244003603,139
143,143,12.763478712008586,77.80463322140865,140
144,144,12.991186613104414,77.80694236030244,141
145,145,13.02113951911042,77.52768758121074,142
146,146,13.039952933906653,77.71342962857008,143
147,147,13.101576099516855,77.60588869215219,144
148,148,13.055734681666456,77.6385222449539,145
149,149,12.845553949216715,77.54231280648327,146
150,150,13.09951299064108,77.7249445699327,147
151,151,13.159585539431374,77.65257883403544,148
152,152,12.991134449913911,77.70555286446648,149
153,153,12.802210042620189,77.42825240813312,150
154,154,13.097012020830109,77.61128886844611,25
155,155,13.023656953848185,77.74260478427581,151
156,156,13.032202222504985,77.69896363665526,152
157,157,13.105528181531634,77.73263119512754,153
158,158,12.828727938290166,77.45280289188928,154
159,159,12.859905741395677,77.47854313656438,155
160,160,13.067693874889205,77.74960157381899,156
161,161,12.877396036632467,77.78228022987824,89
162,162,13.019848065450766,77.80465716984327,157
163,163,13.148863168238076,77.77420868696801,158
164,164,12.824526898838684,77.66470177309603,159
165,165,13.137790034838662,77.6376515095672,160
166,166,12.804921838060705,77.57790223768816,161
167,167,13.087677901294985,77.75304045926634,162
168,168,12.935784176702088,77.41333734849833,139
169,169,12.743628925274985,77.54262212151394,163
170,170,12.801262670573024,77.73867787783331,164
171,171,13.047392313892324,77.63404730599652,165
172,172,12.928875030109054,77.82216962501627,166
173,173,13.084374796407536,77.795373550226,167
174,174,12.830456698523225,77.81125444108578,168
175,175,12.942277740566347,77.81757741871904,169
176,176,13.028826049598381,77.77684702421172,170
177,177,12.90530952394286,77.78067489541156,171
178,178,12.899899785196572,77.74618005293809,172
179,179,13.018164281924655,77.73242618885926,173
180,180,12.781582036258138,77.65146074883847,174
181,181,12.977202937216118,77.69931121998091,175
182,182,12.877596182136214,77.8242711119867,176
183,183,13.093952887449632,77.80033861226012,177
184,184,12.844280219735436,77.55266437307216,178
185,185,12.831181038130381,77.43038743542137,179
186,186,12.897918088968133,77.40387830803165,180
187,187,12.775888653907769,77.51221565138947,181
188,188,12.930315107337327,77.53071455891319,182
189,189,12.767100785649776,77.45262305802676,183
190,190,12.940629823963276,77.80679035874547,184
191,191,13.096220522646425,77.5795290873181,80
192,192,12.890679446653616,77.63884978097951,185
193,193,12.795107278088274,77.7687419052412,186
194,194,12.874056890601238,77.4897972452992,187
195,195,12.921303403896596,77.77275048006068,188
196,196,12.968809730326262,77.68747283263932,189
197,197,12.835742961910086,77.7421045566387,190
198,198,13.029775854553199,77.60988847690274,191
199,199,12.743644940495772,77.6236381745955,192
200,200,13.012370758405945,77.72924536228089,193
201,201,12.855386202550113,77.41367887328485,194
202,202,13.16013460361266,77.80082956723584,195
203,203,12.780002859668471,77.4159921834262,196
204,204,12.807217073676373,77.4926325498648,197
205,205,12.828129744276481,77.77988864542009,198
206,206,13.147122042250452,77.4843468935512,199
207,207,12.845620515166127,77.74257797830113,200
208,208,12.813410464004807,77.47637141266145,201
209,209,12.746642499437954,77.8057130072775,202
210,210,12.751156565844507,77.46384200989277,203
211,211,12.802762749423518,77.78305525416977,204
212,212,12.884702641541741,77.66311786271565,205
213,213,12.986692522349985,77.54304546519974,206
214,214,12.812070846297095,77.40194821117824,207
215,215,12.899689531336437,77.61318750168735,208
216,216,13.127888786290555,77.44671992157923,209
217,217,13.155419540992767,77.68576304457322,210
218,218,13.077829116200734,77.40821859071548,211
219,219,12.945877177487455,77.79460586100069,128
220,220,12.746708883093948,77.77632247566089,212
221,221,12.9706555558764,77.62053005505301,213
222,222,13.138811773092256,77.40551219750442,214
223,223,12.9893439367977,77.58546337829594,215
224,224,12.76926836223669,77.66195692427347,216
225,225,12.868409992408983,77.73365920115684,217
226,226,13.024128999523626,77.48550088927355,218
227,227,13.008964616317384,77.49618352193093,7
228,228,13.150369511915088,77.47821324044213,219
229,229,12.943045651550765,77.48541640180567,220
230,230,13.142658010008498,77.73225440729394,221
231,231,12.985123250291808,77.64984471666708,222
232,232,13.076061083604273,77.75205689636032,156
233,233,13.100130152081027,77.51986141587328,223
234,234,13.119736603555467,77.82840757911042,224
235,235,12.987264560602048,77.60160146128159,225
236,236,12.916945098138752,77.44195579699615,226
237,237,13.105220436474635,77.48310847841964,227
238,238,12.925292957698147,77.65729469057544,228
239,239,12.845268672237461,77.66943578472255,229
240,240,13.107039709655169,77.41089253628788,230
241,241,13.053592502338855,77.58930959473702,231
242,242,12.953998560548436,77.5409659641989,55
243,243,13.080159544073114,77.7206140308519,232
244,244,12.886428618883247,77.38627209717401,233
245,245,12.998811211203787,77.64197105729174,4
246,246,13.057140739387991,77.4954031558568,234
247,247,12.927377654703712,77.69514389156356,3
248,248,13.000755499003635,77.81240709085358,235
249,249,12.793762896772945,77.5065484195438,14
250,250,13.096850046869722,77.81483491529076,236
251,251,12.831769460770357,77.58693862919645,237
252,252,13.039165598628287,77.77820541424002,238
253,253,12.949096837681632,77.482812482729,239
254,254,12.80433534277032,77.65408715901775,240
255,255,12.804398704747346,77.48602927422763,201
256,256,12.891084150040092,77.68560763199821,241
257,257,13.152931863514516,77.46325331303821,242
258,258,13.015485784678848,77.60799408060038,243
259,259,13.146589164958415,77.79929606188259,244
260,260,12.770335812484104,77.68439350834207,245
261,261,12.803726859027762,77.43079814409842,150
262,262,12.817750291631498,77.41163108412056,246
263,263,12.997298085175073,77.80036673813797,247
264,264,12.8885822774859,77.79121122618992,248
265,265,12.750379534235904,77.68690780831886,249
266,266,13.004384983092413,77.48303783419625,250
267,267,12.941280166252596,77.52762784258043,251
268,268,13.016615332587707,77.6221934553434,252
269,269,13.069486198202595,77.78898219739433,8
270,270,12.954596766445372,77.59050262666055,253
271,271,13.006466606092944,77.43618949518554,254
272,272,13.123149101379145,77.395735772416,255
273,273,12.768983892107824,77.39923496835227,256
274,274,13.089519789890561,77.64253639196683,257
275,275,13.121111349554177,77.51789718240433,258
276,276,12.990961539542766,77.76501207764557,259
277,277,13.081172730989705,77.51393582951495,260
278,278,12.826309738270748,77.77239825354205,76
279,279,12.9543623424236,77.59223916945494,253
280,280,12.747002062351074,77.54268921335506,163
281,281,12.83896605885999,77.57588433270075,261
282,282,12.802059483621886,77.79016121484563,262
283,283,13.001290629052782,77.4332334269046,263
284,284,12.933621087759244,77.38503839642605,264
285,285,12.843164132727786,77.6677439766338,229
286,286,12.998078164461925,77.46595680823084,265
287,287,13.072745589770534,77.56823556616922,266
288,288,12.789194000271806,77.63232458439451,267
289,289,13.158879539791505,77.66772523174248,268
290,290,13.119657480882578,77.8078471169308,269
291,291,13.035936949432605,77.43540986811438,270
292,292,12.827510663951335,77.7926065846728,271
293,293,12.950896197602868,77.52833964826755,272
294,294,12.996720153441867,77.56832681655159,273
295,295,13.15538083983257,77.7125814897292,21
296,296,12.853928450093507,77.57807039371998,274
297,297,12.852017482840226,77.51973304751589,58
298,298,12.933809378524511,77.54091143472985,105
299,299,13.108833946247382,77.54470574612333,275
300,300,12.983638599271533,77.63380248940645,276
301,301,12.949485877050686,77.81972374021305,277
302,302,12.958509639874954,77.8067179591467,278
303,303,12.983371031237027,77.76467642941861,279
304,304,13.135210778073779,77.63067123876921,160
305,305,12.91910583554006,77.43918478180537,226
306,306,13.041680627285714,77.82084433549281,280
307,307,12.764714878650658,77.41850287406105,281
308,308,12.782341806031642,77.78324855926466,282
309,309,13.125172169863713,77.64155914437632,283
310,310,13.088575674359227,77.58474818791706,284
311,311,13.131825642692121,77.52128847022652,285
312,312,12.976532212217093,77.53380622143673,286
313,313,13.012762088289945,77.80139648508741,157
314,314,13.086953985941776,77.69165162929056,287
315,315,13.086360535967822,77.69694616629957,287
316,316,13.156362740890524,77.7164256671385,21
317,317,12.794066232672256,77.6399805464622,288
318,318,12.885950974807177,77.49655786581253,289
319,319,12.864024463609631,77.44498310088821,290
320,320,12.811329537140665,77.48481400789557,291
321,321,12.949524581784607,77.59203483123328,292
322,322,13.09432797325241,77.80088180045247,177
323,323,12.796938385684438,77.73033595100253,293
324,324,13.137650561927455,77.51092362570833,294
325,325,12.934942844111927,77.58096489198239,295
326,326,12.995160206146181,77.55114424187454,296
327,327,12.915714954326079,77.49743385510124,297
328,328,12.791696635524408,77.42854919519745,298
329,329,13.02619428965656,77.79875934667126,299
330,330,12.828182612756029,77.48458331146081,33
331,331,12.935411861283916,77.78417715192745,300
332,332,12.82245703506674,77.60842975891288,301
333,333,12.907005430122886,77.45902737138509,302
334,334,13.095878854157435,77.4863676012923,303
335,335,13.152696429027214,77.51147192853401,304
336,336,13.020099211279733,77.5929827136485,305
337,337,13.126802906008782,77.66513885927534,306
338,338,13.10112703324937,77.44106896198215,307
339,339,12.808813468669365,77.82242129006829,308
340,340,12.74739009712792,77.41957153023945,309
341,341,12.983805400554795,77.58110846456559,310
342,342,12.803126502075274,77.75618339269282,77
343,343,12.756315955025887,77.56521692442799,311
344,344,13.014967364342494,77.3811270296972,312
345,345,12.800702556381848,77.43972071281813,126
346,346,13.110379785324616,77.74689431940934,313
347,347,12.995032769766643,77.70089390619648,314
348,348,13.152740883763672,77.49789374525581,315
349,349,12.746885156646929,77.62016506170909,316
350,350,12.856537035556359,77.63007795185419,317
351,351,12.940333878771785,77.54192698094731,105
352,352,12.810410425977347,77.49666119952198,121
353,353,13.04745466403026,77.68800765276845,318
354,354,13.043625166115403,77.39041703308877,319
355,355,12.974847692463108,77.73163035882975,320
356,356,13.069399294321116,77.82969683334842,321
357,357,12.994538649876851,77.44830291878044,322
358,358,12.849648322490378,77.645004346483,323
359,359,12.887745483642108,77.4110107734459,324
360,360,13.075192173095898,77.40413936093195,211
361,361,13.006145740076926,77.74310488055943,325
362,362,13.135864252280037,77.79274502988244,326
363,363,12.960242881415162,77.45670846706014,39
364,364,12.80728147804715,77.42915517268628,327
365,365,12.765066117900279,77.7096500528306,328
366,366,12.971226015203127,77.76872162335965,329
367,367,12.974414768583145,77.41228495862268,330
368,368,12.774496420068505,77.38462296794835,331
369,369,12.97545391899273,77.73375439363022,320
370,370,12.960833455439047,77.71042243438876,332
371,371,13.119800650158858,77.47850941950412,333
372,372,12.800302062496351,77.52126959173377,334
373,373,12.807750285453944,77.83073739382279,335
374,374,12.804899424722553,77.55800120421756,336
375,375,13.057912625764027,77.79015398850566,337
376,376,13.135234048313556,77.63936542383695,160
377,377,13.101733188045756,77.62361830409948,338
378,378,12.813871817137828,77.43947617102098,339
379,379,12.991898502122885,77.61186200285431,340
380,380,12.867340525512915,77.83075100136699,341
381,381,13.137229440747909,77.4754846318937,342
382,382,12.872203914355312,77.73180357058126,343
383,383,12.817972007757252,77.39579068097697,207
384,384,12.779682452266286,77.68722240885783,344
385,385,12.78740297879019,77.54684552410629,345
386,386,12.897896500109313,77.60079722009205,346
387,387,12.828792897816772,77.71665152333394,347
388,388,13.095482444977893,77.74137685212416,31
389,389,13.087105574943163,77.46480487281316,348
390,390,12.996997207998199,77.70204644630783,314
391,391,12.816832679125573,77.75464817221079,349
392,392,12.984915610939725,77.40492182697405,350
393,393,13.139286460326689,77.56092002729208,351
394,394,12.80405281053138,77.69472403797198,352
395,395,12.979053777618706,77.59001764540866,353
396,396,12.935426053448674,77.44122282087683,354
397,397,12.866107730839788,77.45812093475294,355
398,398,13.024342872554104,77.47039509868414,356
399,399,12.876012846014287,77.50130417432456,187
400,400,13.148706282844858,77.64979436897875,357
401,401,12.887418370542893,77.68539696091155,241
402,402,12.798996358293536,77.60152258159742,358
403,403,12.83760715219857,77.78902723386877,198
404,404,12.773337379121614,77.58748733485972,359
405,405,12.99551804178888,77.7724221151138,360
406,406,13.100738914198338,77.79596361081174,361
407,407,13.101557340442367,77.75654804678247,362
408,408,13.152081630223467,77.48918155501698,199
409,409,12.998854218378565,77.74178924325898,363
410,410,12.988320795338945,77.59171112952203,215
411,411,12.89463555094639,77.50752694348256,364
412,412,12.981219015060224,77.7606081392537,365
413,413,13.010595582535322,77.56816261551192,57
414,414,12.784852709952164,77.53458664060804,366
415,415,12.938074242523953,77.41600235297494,367
416,416,13.077835304740296,77.66634485510146,368
417,417,12.74793195047401,77.80242959127034,202
418,418,12.898602055268716,77.45999769772945,369
419,419,13.137974922663627,77.41756692303048,36
420,420,12.789515691948216,77.75032156618708,370
421,421,13.133944457712222,77.47343183446209,371
422,422,13.141071053453762,77.50770638457074,372
423,423,12.743551802476262,77.5445791345239,163
424,424,13.012311189590905,77.64974861601604,373
425,425,12.968015013731383,77.5448589324312,374
426,426,12.811832643889025,77.43324283061891,339
427,427,12.819288628478448,77.66165195188012,375
428,428,12.996874901398856,77.39183147771031,376
429,429,12.781038566945654,77.43868975887857,377
430,430,12.780334196155634,77.67136086659539,378
431,431,12.91438533988586,77.69816617383745,379
432,432,12.80422366278341,77.61841541011084,380
433,433,12.90705656622845,77.55330370494616,381
434,434,12.946635353647613,77.74391307742034,382
435,435,13.101496911041165,77.53836436631944,383
436,436,12.865585245486395,77.79737082845216,384
437,437,12.770415042033573,77.4745287497459,385
438,438,13.164290453151011,77.4037957236598,386
439,439,12.987053834015324,77.75139662769712,387
440,440,12.888413483582282,77.5592901870017,388
441,441,13.028533393034616,77.38411337527985,389
442,442,13.125447167435565,77.76752234568977,390
443,443,12.919622010925783,77.51841279339502,391
444,444,13.037844314833615,77.62211141715085,392
445,445,12.904426040321882,77.40098537554042,393
446,446,13.110652519882393,77.81372906036339,394
447,447,12.951156984184625,77.46668527305944,395
448,448,13.0329173648115,77.40571850914591,396
449,449,13.010168415407586,77.64729805608317,397
450,450,12.773789763250013,77.50427208504763,181
451,451,12.904662259061539,77.56230447838615,398
452,452,12.790052680885234,77.64578137747401,399
453,453,12.85898520776692,77.56915437152588,400
454,454,13.098342467638686,77.42193991343899,401
455,455,13.013275757910895,77.693080722796,73
456,456,13.152446372266017,77.7332248999063,402
457,457,12.837326709254992,77.72623398057203,403
458,458,12.831995650183543,77.6968296037514,404
459,459,13.036566470055744,77.6752531073325,405
460,460,13.150664130380814,77.58673281820414,406
461,461,12.837783259302196,77.75098766485232,407
462,462,13.149649757215442,77.53656329384611,408
463,463,13.113886962870927,77.62369959792342,409
464,464,13.05666511930336,77.53247055371853,410
465,465,12.807152495258073,77.69293699462827,411
466,466,13.107730647243507,77.47340399886909,412
467,467,12.93613877084481,77.65826157192542,413
468,468,13.052584307082551,77.82834436413937,414
469,469,12.768687351140585,77.82865456325737,415
470,470,13.077556649851653,77.67627879385294,416
471,471,12.885254957535665,77.69725037666912,417
472,472,13.050297078342679,77.39585137948887,418
473,473,13.023207075167232,77.46900092705948,356
474,474,12.972086125414133,77.4141906544907,330
475,475,13.16256472444428,77.50445132724529,419
476,476,12.99869045846543,77.57784637447222,420
477,477,12.967298614793544,77.43208293368998,421
478,478,12.789914412704466,77.40729710204481,422
479,479,12.8939409144631,77.47289758609524,423
480,480,12.914766208935777,77.40313151098503,424
481,481,13.090731152711976,77.63470083222154,425
482,482,12.913374859435784,77.57976298330941,426
483,483,12.895128661423524,77.56633721574478,427
484,484,12.87888468165558,77.5973394917993,428
485,485,12.822211288841553,77.4720302217027,429
486,486,13.119075037525814,77.63445274888936,430
487,487,12.918732067988488,77.67761708778184,431
488,488,13.025344278015128,77.58916338851162,432
489,489,12.970345148457264,77.73651915463843,433
490,490,12.953805840836651,77.79569955489781,128
491,491,13.142577372198787,77.64729700222162,434
492,492,12.859648127118332,77.54798886167653,435
493,493,12.992546056501405,77.63769426166026,436
494,494,12.993548550064974,77.45870306177538,437
495,495,13.135889102490024,77.4416039387511,438
496,496,13.020581933263614,77.44820544708921,439
497,497,12.738747956573595,77.4543571412393,440
498,498,12.873068844694695,77.75667895357351,441
499,499,12.823624279474265,77.77547716006833,76
500,500,13.164655056652498,77.63956255112983,442
501,501,13.010367010443018,77.72429345199325,443
502,502,13.120917906138166,77.462586834166,444
503,503,12.939734779003684,77.7436195838149,445
504,504,12.776361102162001,77.76983922326285,446
505,505,12.86191709635212,77.79984473618045,447
506,506,13.061457974674287,77.72415088120137,448
507,507,13.124478133077115,77.5987289010602,449
508,508,13.120436499250847,77.71074905404397,62
509,509,12.776255780112082,77.64728738602527,450
510,510,13.084579838389448,77.81359423504487,451
511,511,12.891070831876647,77.81005713220162,452
512,512,13.024916833996933,77.80502150812349,453
513,513,13.142481496647575,77.50710158146522,372
514,514,12.787081585058749,77.7335758861239,454
515,515,12.895390282594967,77.53728879400765,66
516,516,12.95748518358364,77.63614082561016,455
517,517,12.74915886297425,77.55167258497276,109
518,518,12.897384027757884,77.61793683098027,208
519,519,12.985124453970485,77.696517352757,456
520,520,12.834276770463314,77.5523530552423,457
521,521,12.846219395676165,77.51461608469441,37
522,522,12.933284583403239,77.5259546386796,458
523,523,13.025120141365294,77.54573877146167,459
524,524,13.06216316345145,77.70964600219419,460
525,525,12.9468469365872,77.63839657416473,461
526,526,12.979113540082006,77.81684204071158,462
527,527,12.859370078674129,77.45653851385106,463
528,528,12.759740654212495,77.72138646217184,464
529,529,12.86667779431736,77.58814497868323,465
530,530,13.04760310777868,77.61543077034028,466
531,531,12.840595289895125,77.49170112456757,33
532,532,12.86141750175504,77.66113025168191,467
533,533,12.968220449114249,77.8166667920046,468
534,534,12.967873258534555,77.60889542291808,469
535,535,12.761084945223248,77.53053709076248,470
536,536,12.924561598139094,77.56994437037851,471
537,537,12.928844695824163,77.60116124561024,472
538,538,12.771328327176544,77.54789167923761,473
539,539,13.155070691659418,77.62922235460553,474
540,540,12.903363689630527,77.46428716183195,475
541,541,13.159338827283769,77.56299128182084,476
542,542,13.07329076671911,77.47462424068917,477
543,543,12.847758162143984,77.65090898698921,478
544,544,12.771790871548633,77.64088372841455,479
545,545,12.815797179976704,77.61572034629773,480
546,546,12.788053985062215,77.80444230568244,481
547,547,12.761212500035244,77.5198224498474,482
548,548,13.163061358838865,77.68021922681359,483
549,549,12.956284005498311,77.78607577511822,15
550,550,12.937541866009251,77.71053801426645,484
551,551,12.75574734375674,77.6315772497109,99
552,552,12.85559275221689,77.42641458910394,485
553,553,13.081467112099896,77.39987907151225,486
554,554,12.759634984170198,77.57335060825065,487
555,555,12.960304400953946,77.62294004515904,488
556,556,13.134018056228651,77.66750072502863,68
557,557,12.967318184747741,77.58385712461094,489
558,558,12.89883968894759,77.56572714255533,490
559,559,12.861478668142025,77.58879993727331,491
560,560,12.855718223062013,77.5885831739438,492
561,561,12.912670337651852,77.44216782952822,493
562,562,13.000221231452171,77.8149687452494,235
563,563,12.969731880005536,77.53200782167308,494
564,564,13.118322912664654,77.52058553896623,495
565,565,12.952221549557061,77.82827107030728,496
566,566,12.868031754811756,77.53009376601037,497
567,567,13.010539276386172,77.75731461386427,498
568,568,12.813133538186026,77.59178299050829,499
569,569,12.821414293676307,77.63573831826088,500
570,570,13.157892648448293,77.58532884837666,501
571,571,13.064695232572474,77.76202013054339,502
572,572,12.740507548356724,77.38750855845598,503
573,573,12.860735432458876,77.62293534334795,504
574,574,12.850630476215331,77.68265181025139,505
575,575,12.891573007776785,77.5697684706553,506
576,576,13.1425042930291,77.81651864546026,507
577,577,12.879134793666296,77.73517123056187,508
578,578,13.057854090020495,77.81555750315863,509
579,579,13.035489431960235,77.40112660390557,510
580,580,12.913410019939711,77.49366038688197,511
581,581,12.893154092708453,77.45857424902034,512
582,582,12.971805746297296,77.51539705634231,513
583,583,12.852874099476738,77.5891033336821,514
584,584,12.785823648681385,77.69662681610403,515
585,585,13.0709121128478,77.77326224162302,516
586,586,12.986626367079324,77.58438826111374,310
587,587,12.80543147892216,77.58809488188376,517
588,588,12.813280301502047,77.68586390537523,518
589,589,13.154168438118957,77.75059942421134,519
590,590,13.073813726827547,77.64599163068027,520
591,591,12.748645088478767,77.55671181240584,109
592,592,12.828590830575548,77.39299682097034,521
593,593,12.80983649115218,77.5628060246353,522
594,594,13.049713332100822,77.67442589045494,523
595,595,12.881742232786856,77.44288549437451,524
596,596,12.915741243193224,77.63418910586087,525
597,597,13.094511902396354,77.68717013974099,526
598,598,12.921051163980891,77.51277361039381,527
599,599,13.118279736247546,77.7678225036053,528
600,600,12.966694479742198,77.58514617706373,489
601,601,13.025682320444627,77.73892432843296,151
602,602,12.831345873612928,77.81143680792101,168
603,603,13.060724274379785,77.73993479982104,529
604,604,12.921511868393187,77.45535985381055,530
605,605,12.778537531245293,77.42446202634869,196
606,606,12.781851208867018,77.51951322145294,531
607,607,12.817059400047484,77.38749832930782,532
608,608,13.124383471517575,77.76487803688634,390
609,609,12.981224263608535,77.66315804491954,533
610,610,12.829286338138518,77.48035836188596,534
611,611,12.853892357529118,77.81183950891993,535
612,612,13.059369818588266,77.48317571035797,536
613,613,13.153518378967753,77.62614869374497,474
614,614,13.139000413200893,77.61503655692277,537
615,615,13.038066181472844,77.6753930257868,405
616,616,13.044718601591839,77.71740639106984,538
617,617,12.786807919067837,77.68719649440946,539
618,618,12.811815075180835,77.75011966191063,349
619,619,12.995953858540584,77.38200758330446,72
620,620,13.031646486157953,77.4612392789192,540
621,621,12.97999782777861,77.44210942612864,541
622,622,13.00900235939291,77.75366129616926,498
623,623,13.061492812325886,77.74257727856741,529
624,624,12.749780000157337,77.7220694581819,542
625,625,12.78319007400533,77.82324648770219,543
626,626,13.013138021821812,77.63630314207698,4
627,627,13.018114706804356,77.4454691387281,439
628,628,12.989101255764144,77.47932761644155,544
629,629,12.884702603055274,77.50169712998176,545
630,630,13.143196684352539,77.738298285736,221
631,631,12.856802815566724,77.6227300498107,546
632,632,12.98334634954849,77.82793228017175,547
633,633,12.908515023646471,77.38287266592563,548
634,634,13.132318229684568,77.52986994722879,549
